horizon_minutes,result_type,cost_bps,capacity_quote,event_count,mean_net_return,median_net_return,win_rate,t_stat
5,bootstrap_draw,8,10000,8937,-0.0010559609936888685,,,
5,bootstrap_draw,8,10000,8937,-0.0010633691496473626,,,
5,bootstrap_draw,8,10000,8937,-0.0010497326547117126,,,
5,bootstrap_draw,8,10000,8937,-0.0010579919698408891,,,
5,bootstrap_draw,8,10000,8937,-0.0010541929540536842,,,
5,bootstrap_draw,8,10000,8937,-0.0010562912723128587,,,
5,bootstrap_draw,8,10000,8937,-0.001046416742227239,,,
5,bootstrap_draw,8,10000,8937,-0.0010463630152465625,,,
5,bootstrap_draw,8,10000,8937,-0.0010568030288584424,,,
5,bootstrap_draw,8,10000,8937,-0.0010611327888394608,,,
5,bootstrap_draw,8,10000,8937,-0.0010596405288319005,,,
5,bootstrap_draw,8,10000,8937,-0.0010608958663126293,,,
5,bootstrap_draw,8,10000,8937,-0.0010704997637553592,,,
5,bootstrap_draw,8,10000,8937,-0.0010588322755624505,,,
5,bootstrap_draw,8,10000,8937,-0.001061031486970863,,,
5,bootstrap_draw,8,10000,8937,-0.0010590152455898989,,,
5,bootstrap_draw,8,10000,8937,-0.001063237329199638,,,
5,bootstrap_draw,8,10000,8937,-0.0010712041452061235,,,
5,bootstrap_draw,8,10000,8937,-0.0010586070294111825,,,
5,bootstrap_draw,8,10000,8937,-0.0010551381709084351,,,
5,bootstrap_draw,8,10000,8937,-0.0010704551895865204,,,
5,bootstrap_draw,8,10000,8937,-0.0010664539541281426,,,
5,bootstrap_draw,8,10000,8937,-0.0010684752542576546,,,
5,bootstrap_draw,8,10000,8937,-0.0010722827216778478,,,
5,bootstrap_draw,8,10000,8937,-0.001048134728573418,,,
5,bootstrap_draw,8,10000,8937,-0.0010646378032660394,,,
5,bootstrap_draw,8,10000,8937,-0.0010614138404150349,,,
5,bootstrap_draw,8,10000,8937,-0.0010615227726574635,,,
5,bootstrap_draw,8,10000,8937,-0.001053713857863315,,,
5,bootstrap_draw,8,10000,8937,-0.0010498582715692607,,,
5,bootstrap_draw,8,10000,8937,-0.0010539013529262983,,,
5,bootstrap_draw,8,10000,8937,-0.0010582396016195412,,,
5,bootstrap_draw,8,10000,8937,-0.0010606971318187703,,,
5,bootstrap_draw,8,10000,8937,-0.0010674654741230272,,,
5,bootstrap_draw,8,10000,8937,-0.0010565152525869063,,,
5,bootstrap_draw,8,10000,8937,-0.0010577903277343452,,,
5,bootstrap_draw,8,10000,8937,-0.001067465498461749,,,
5,bootstrap_draw,8,10000,8937,-0.0010529799411199614,,,
5,bootstrap_draw,8,10000,8937,-0.001063544819111462,,,
5,bootstrap_draw,8,10000,8937,-0.0010564219052225177,,,
5,bootstrap_draw,8,10000,8937,-0.0010664683460404622,,,
5,bootstrap_draw,8,10000,8937,-0.001067314178886782,,,
5,bootstrap_draw,8,10000,8937,-0.0010642488231816668,,,
5,bootstrap_draw,8,10000,8937,-0.0010553471478533891,,,
5,bootstrap_draw,8,10000,8937,-0.0010578475990267071,,,
5,bootstrap_draw,8,10000,8937,-0.0010527679841346054,,,
5,bootstrap_draw,8,10000,8937,-0.001052999902916536,,,
5,bootstrap_draw,8,10000,8937,-0.0010676382385178245,,,
5,bootstrap_draw,8,10000,8937,-0.0010648158845635945,,,
5,bootstrap_draw,8,10000,8937,-0.0010617985632081178,,,
5,bootstrap_draw,8,10000,8937,-0.0010531544609431037,,,
5,bootstrap_draw,8,10000,8937,-0.001062055981727319,,,
5,bootstrap_draw,8,10000,8937,-0.001049783196509678,,,
5,bootstrap_draw,8,10000,8937,-0.0010663485141099395,,,
5,bootstrap_draw,8,10000,8937,-0.001065315819078001,,,
5,bootstrap_draw,8,10000,8937,-0.0010682139349546924,,,
5,bootstrap_draw,8,10000,8937,-0.0010652030002445492,,,
5,bootstrap_draw,8,10000,8937,-0.0010523235553621937,,,
5,bootstrap_draw,8,10000,8937,-0.0010612883118886725,,,
5,bootstrap_draw,8,10000,8937,-0.0010578378154866435,,,
5,bootstrap_draw,8,10000,8937,-0.0010386652605123504,,,
5,bootstrap_draw,8,10000,8937,-0.0010600844993693009,,,
5,bootstrap_draw,8,10000,8937,-0.0010606890927243706,,,
5,bootstrap_draw,8,10000,8937,-0.0010546141189804817,,,
5,bootstrap_draw,8,10000,8937,-0.0010586052329427306,,,
5,bootstrap_draw,8,10000,8937,-0.0010634480149932601,,,
5,bootstrap_draw,8,10000,8937,-0.0010588664718681456,,,
5,bootstrap_draw,8,10000,8937,-0.001045440842462162,,,
5,bootstrap_draw,8,10000,8937,-0.0010510777614765405,,,
5,bootstrap_draw,8,10000,8937,-0.0010648223081099774,,,
5,bootstrap_draw,8,10000,8937,-0.0010633907868050998,,,
5,bootstrap_draw,8,10000,8937,-0.0010572002273535632,,,
5,bootstrap_draw,8,10000,8937,-0.001066117251373083,,,
5,bootstrap_draw,8,10000,8937,-0.0010678922544635706,,,
5,bootstrap_draw,8,10000,8937,-0.0010639395740800687,,,
5,bootstrap_draw,8,10000,8937,-0.0010630782723308656,,,
5,bootstrap_draw,8,10000,8937,-0.0010567595880447084,,,
5,bootstrap_draw,8,10000,8937,-0.0010663303109239312,,,
5,bootstrap_draw,8,10000,8937,-0.0010606055047140417,,,
5,bootstrap_draw,8,10000,8937,-0.0010596405199185205,,,
5,bootstrap_draw,8,10000,8937,-0.0010566460342559428,,,
5,bootstrap_draw,8,10000,8937,-0.0010668076967605706,,,
5,bootstrap_draw,8,10000,8937,-0.0010583852159243587,,,
5,bootstrap_draw,8,10000,8937,-0.0010661060146915516,,,
5,bootstrap_draw,8,10000,8937,-0.0010677492883480982,,,
5,bootstrap_draw,8,10000,8937,-0.0010583235755155965,,,
5,bootstrap_draw,8,10000,8937,-0.0010606540442371448,,,
5,bootstrap_draw,8,10000,8937,-0.0010809967228149824,,,
5,bootstrap_draw,8,10000,8937,-0.0010658151125499346,,,
5,bootstrap_draw,8,10000,8937,-0.0010487723739713314,,,
5,bootstrap_draw,8,10000,8937,-0.0010687215072158268,,,
5,bootstrap_draw,8,10000,8937,-0.0010593981198328106,,,
5,bootstrap_draw,8,10000,8937,-0.0010565968833694602,,,
5,bootstrap_draw,8,10000,8937,-0.001052297042941663,,,
5,bootstrap_draw,8,10000,8937,-0.0010563583592824645,,,
5,bootstrap_draw,8,10000,8937,-0.0010551081793019374,,,
5,bootstrap_draw,8,10000,8937,-0.0010515143788192363,,,
5,bootstrap_draw,8,10000,8937,-0.0010526524329886,,,
5,bootstrap_draw,8,10000,8937,-0.0010627259380388905,,,
5,bootstrap_draw,8,10000,8937,-0.0010504759913172392,,,
5,bootstrap_draw,8,10000,8937,-0.0010517800912251427,,,
5,bootstrap_draw,8,10000,8937,-0.0010619560783018647,,,
5,bootstrap_draw,8,10000,8937,-0.0010523073185444598,,,
5,bootstrap_draw,8,10000,8937,-0.0010533883914948413,,,
5,bootstrap_draw,8,10000,8937,-0.001061493708194681,,,
5,bootstrap_draw,8,10000,8937,-0.0010672653568333335,,,
5,bootstrap_draw,8,10000,8937,-0.0010657159761545516,,,
5,bootstrap_draw,8,10000,8937,-0.001059038265565649,,,
5,bootstrap_draw,8,10000,8937,-0.0010521676928071239,,,
5,bootstrap_draw,8,10000,8937,-0.0010609018464426707,,,
5,bootstrap_draw,8,10000,8937,-0.0010664009997558145,,,
5,bootstrap_draw,8,10000,8937,-0.001055993425655982,,,
5,bootstrap_draw,8,10000,8937,-0.0010699685896644112,,,
5,bootstrap_draw,8,10000,8937,-0.0010574005587501184,,,
5,bootstrap_draw,8,10000,8937,-0.0010732785143467835,,,
5,bootstrap_draw,8,10000,8937,-0.001040246938153722,,,
5,bootstrap_draw,8,10000,8937,-0.0010665197770703709,,,
5,bootstrap_draw,8,10000,8937,-0.001069172211660109,,,
5,bootstrap_draw,8,10000,8937,-0.001056444110236598,,,
5,bootstrap_draw,8,10000,8937,-0.00106726616498557,,,
5,bootstrap_draw,8,10000,8937,-0.001071081397941395,,,
5,bootstrap_draw,8,10000,8937,-0.001060640972236671,,,
5,bootstrap_draw,8,10000,8937,-0.001066613380525229,,,
5,bootstrap_draw,8,10000,8937,-0.001057873013719901,,,
5,bootstrap_draw,8,10000,8937,-0.0010579327787376821,,,
5,bootstrap_draw,8,10000,8937,-0.0010560406775582602,,,
5,bootstrap_draw,8,10000,8937,-0.0010635013310624699,,,
5,bootstrap_draw,8,10000,8937,-0.0010495093009828052,,,
5,bootstrap_draw,8,10000,8937,-0.001062364641004532,,,
5,bootstrap_draw,8,10000,8937,-0.0010624659179999686,,,
5,bootstrap_draw,8,10000,8937,-0.0010627332954172787,,,
5,bootstrap_draw,8,10000,8937,-0.001061611416855705,,,
5,bootstrap_draw,8,10000,8937,-0.0010636372343956317,,,
5,bootstrap_draw,8,10000,8937,-0.0010649532480115152,,,
5,bootstrap_draw,8,10000,8937,-0.0010628980171622426,,,
5,bootstrap_draw,8,10000,8937,-0.0010580211313565924,,,
5,bootstrap_draw,8,10000,8937,-0.0010484269482667478,,,
5,bootstrap_draw,8,10000,8937,-0.0010635432619326565,,,
5,bootstrap_draw,8,10000,8937,-0.0010597950695581003,,,
5,bootstrap_draw,8,10000,8937,-0.0010584534964062206,,,
5,bootstrap_draw,8,10000,8937,-0.0010638294768129026,,,
5,bootstrap_draw,8,10000,8937,-0.0010568019974229294,,,
5,bootstrap_draw,8,10000,8937,-0.0010602477214522374,,,
5,bootstrap_draw,8,10000,8937,-0.0010599271198770222,,,
5,bootstrap_draw,8,10000,8937,-0.0010664962027543256,,,
5,bootstrap_draw,8,10000,8937,-0.0010593156494084302,,,
5,bootstrap_draw,8,10000,8937,-0.00106656739605945,,,
5,bootstrap_draw,8,10000,8937,-0.0010603967691421225,,,
5,bootstrap_draw,8,10000,8937,-0.0010530330257774601,,,
5,bootstrap_draw,8,10000,8937,-0.0010662320995299562,,,
5,bootstrap_draw,8,10000,8937,-0.001068244710453267,,,
5,bootstrap_draw,8,10000,8937,-0.0010628512904818706,,,
5,bootstrap_draw,8,10000,8937,-0.001045792109464373,,,
5,bootstrap_draw,8,10000,8937,-0.0010606334288086245,,,
5,bootstrap_draw,8,10000,8937,-0.0010598993124527833,,,
5,bootstrap_draw,8,10000,8937,-0.0010407144203948453,,,
5,bootstrap_draw,8,10000,8937,-0.001071545623462874,,,
5,bootstrap_draw,8,10000,8937,-0.0010633875749610894,,,
5,bootstrap_draw,8,10000,8937,-0.0010679758149933773,,,
5,bootstrap_draw,8,10000,8937,-0.0010700360920538239,,,
5,bootstrap_draw,8,10000,8937,-0.001060884442229379,,,
5,bootstrap_draw,8,10000,8937,-0.0010463758932286132,,,
5,bootstrap_draw,8,10000,8937,-0.0010504205932625338,,,
5,bootstrap_draw,8,10000,8937,-0.0010617184916368303,,,
5,bootstrap_draw,8,10000,8937,-0.0010476999797783308,,,
5,bootstrap_draw,8,10000,8937,-0.0010713670419723576,,,
5,bootstrap_draw,8,10000,8937,-0.0010507937962918577,,,
5,bootstrap_draw,8,10000,8937,-0.0010465724783326794,,,
5,bootstrap_draw,8,10000,8937,-0.0010605807206477515,,,
5,bootstrap_draw,8,10000,8937,-0.001048964969208302,,,
5,bootstrap_draw,8,10000,8937,-0.001068508537964947,,,
5,bootstrap_draw,8,10000,8937,-0.001056974871536731,,,
5,bootstrap_draw,8,10000,8937,-0.0010526424481972247,,,
5,bootstrap_draw,8,10000,8937,-0.0010530351620994618,,,
5,bootstrap_draw,8,10000,8937,-0.0010661286871575949,,,
5,bootstrap_draw,8,10000,8937,-0.0010653573637281527,,,
5,bootstrap_draw,8,10000,8937,-0.0010516779716375163,,,
5,bootstrap_draw,8,10000,8937,-0.0010617690693453994,,,
5,bootstrap_draw,8,10000,8937,-0.001069769068677983,,,
5,bootstrap_draw,8,10000,8937,-0.001065369718003174,,,
5,bootstrap_draw,8,10000,8937,-0.001061642155483385,,,
5,bootstrap_draw,8,10000,8937,-0.0010647163186120728,,,
5,bootstrap_draw,8,10000,8937,-0.0010677821328736372,,,
5,bootstrap_draw,8,10000,8937,-0.0010620386208529467,,,
5,bootstrap_draw,8,10000,8937,-0.0010710194014788034,,,
5,bootstrap_draw,8,10000,8937,-0.001064070872280533,,,
5,bootstrap_draw,8,10000,8937,-0.0010643433435975963,,,
5,bootstrap_draw,8,10000,8937,-0.0010588703568777038,,,
5,bootstrap_draw,8,10000,8937,-0.0010608198435480675,,,
5,bootstrap_draw,8,10000,8937,-0.001050685334187513,,,
5,bootstrap_draw,8,10000,8937,-0.0010384955598916634,,,
5,bootstrap_draw,8,10000,8937,-0.0010670353534917387,,,
5,bootstrap_draw,8,10000,8937,-0.001043861594855077,,,
5,bootstrap_draw,8,10000,8937,-0.0010577730267274338,,,
5,bootstrap_draw,8,10000,8937,-0.0010646036224295245,,,
5,bootstrap_draw,8,10000,8937,-0.001054260097916894,,,
5,bootstrap_draw,8,10000,8937,-0.0010598747417309932,,,
5,bootstrap_draw,8,10000,8937,-0.0010566132001616436,,,
5,bootstrap_draw,8,10000,8937,-0.0010514714281557147,,,
5,bootstrap_draw,8,10000,8937,-0.0010563973298527564,,,
5,bootstrap_draw,8,10000,8937,-0.0010514021468782087,,,
5,bootstrap_draw,8,10000,8937,-0.0010763948254155678,,,
5,bootstrap_draw,8,10000,8937,-0.0010575567518580997,,,
5,bootstrap_draw,8,10000,8937,-0.0010609191798829304,,,
5,bootstrap_draw,8,10000,8937,-0.0010545514939638255,,,
5,bootstrap_draw,8,10000,8937,-0.0010714379519302863,,,
5,bootstrap_draw,8,10000,8937,-0.0010663445229938274,,,
5,bootstrap_draw,8,10000,8937,-0.001057886939491997,,,
5,bootstrap_draw,8,10000,8937,-0.001056238265042773,,,
5,bootstrap_draw,8,10000,8937,-0.0010599923523881454,,,
5,bootstrap_draw,8,10000,8937,-0.0010788951656883895,,,
